date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:55:06	16104/16104	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223ee8-56861aeb88d00-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/arrows/fonts/linea-arrows-10.ttf	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/arrows/fonts/linea-arrows-10.ttf	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:07	34229/34229	---M-Z	200	added ('OK')	image/svg+xml	etag:%2285b5-56861aeb88d00-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/arrows/fonts/linea-arrows-10.svg	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/arrows/fonts/linea-arrows-10.svg	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:07	21478/21478	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253e6-56861aee653c0-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic/fonts/linea-basic-10.eot	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic/fonts/linea-basic-10.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:07	21478/21478	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253e6-56861aee653c0-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic/fonts/linea-basic-10.eot?	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic/fonts/linea-basic-10d41d.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:07	12260/12260	---M-Z	200	added ('OK')	application/font-woff	etag:%222fe4-56861aef59600-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic/fonts/linea-basic-10.woff	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic/fonts/linea-basic-10.woff	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:08	21284/21284	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225324-56861aef59600-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic/fonts/linea-basic-10.ttf	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic/fonts/linea-basic-10.ttf	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:08	47869/47869	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bafd-56861aee653c0-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic/fonts/linea-basic-10.svg	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic/fonts/linea-basic-10.svg	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:08	23746/23746	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cc2-56861aef59600-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:09	23746/23746	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225cc2-56861aef59600-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot?	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10d41d.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:09	5788/5788	---M-Z	200	added ('OK')	application/font-woff	etag:%22169c-56861af04d840-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:10	23480/23480	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225bb8-56861af04d840-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:10	49409/49409	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c101-56861aef59600-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:10	16110/16110	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223eee-56861af04d840-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:10	16110/16110	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223eee-56861af04d840-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot?	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/ecommerce/fonts/linea-ecommerce-10d41d.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:11	5704/5704	---M-Z	200	added ('OK')	application/font-woff	etag:%221648-56861af141a80-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:11	15892/15892	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223e14-56861af141a80-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:11	37104/37104	---M-Z	200	added ('OK')	image/svg+xml	etag:%2290f0-56861af141a80-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.svg	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/ecommerce/fonts/linea-ecommerce-10.svg	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:12	6238/6238	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185e-56861af141a80-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/music/fonts/linea-music-10.eot	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/music/fonts/linea-music-10.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:12	6238/6238	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185e-56861af141a80-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/music/fonts/linea-music-10.eot?	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/music/fonts/linea-music-10d41d.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:12	3568/3568	---M-Z	200	added ('OK')	application/font-woff	etag:%22df0-56861af235cc0-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/music/fonts/linea-music-10.woff	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/music/fonts/linea-music-10.woff	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:13	6044/6044	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22179c-56861af235cc0-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/music/fonts/linea-music-10.ttf	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/music/fonts/linea-music-10.ttf	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:13	13847/13847	---M-Z	200	added ('OK')	image/svg+xml	etag:%223617-56861af141a80-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/music/fonts/linea-music-10.svg	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/music/fonts/linea-music-10.svg	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:13	16773/16773	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224185-56861af235cc0-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/software/fonts/linea-software-10.eot	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/software/fonts/linea-software-10.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:13	16773/16773	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224185-56861af235cc0-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/software/fonts/linea-software-10.eot?	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/software/fonts/linea-software-10d41d.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:14	7892/7892	---M-Z	200	added ('OK')	application/font-woff	etag:%221ed4-56861af329f00-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/software/fonts/linea-software-10.woff	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/software/fonts/linea-software-10.woff	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:14	16564/16564	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2240b4-56861af329f00-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/software/fonts/linea-software-10.ttf	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/software/fonts/linea-software-10.ttf	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:14	32228/32228	---M-Z	200	added ('OK')	image/svg+xml	etag:%227de4-56861af329f00-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/software/fonts/linea-software-10.svg	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/software/fonts/linea-software-10.svg	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:15	21514/21514	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22540a-56861af329f00-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/weather/fonts/linea-weather-10.eot	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/weather/fonts/linea-weather-10.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:15	21514/21514	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22540a-56861af329f00-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/weather/fonts/linea-weather-10.eot?	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/weather/fonts/linea-weather-10d41d.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:15	7936/7936	---M-Z	200	added ('OK')	application/font-woff	etag:%221f00-56861af41e140-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/weather/fonts/linea-weather-10.woff	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/weather/fonts/linea-weather-10.woff	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:16	21308/21308	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22533c-56861af41e140-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/weather/fonts/linea-weather-10.ttf	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/weather/fonts/linea-weather-10.ttf	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:16	48132/48132	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bc04-56861af329f00-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/weather/fonts/linea-weather-10.svg	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/weather/fonts/linea-weather-10.svg	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linea-icons/style.css?ver=5.8.2)
14:55:16	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22da0c-56861aeb88d00-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/fonts/Linearicons-Free.eot?w118d	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/fonts/Linearicons-Free54e9.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/style.css?ver=5.8.2)
14:55:17	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22da0c-56861aeb88d00-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/fonts/Linearicons-Free.eot?	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/fonts/Linearicons-Freed41d.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/style.css?ver=5.8.2)
14:55:17	21780/21780	---M-Z	200	added ('OK')	application/font-woff2	etag:%225514-56861aec7cf40-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/fonts/Linearicons-Free.woff2?w118d	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/fonts/Linearicons-Free54e9.woff2	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/style.css?ver=5.8.2)
14:55:17	55696/55696	---M-Z	200	added ('OK')	application/font-woff	etag:%22d990-56861aec7cf40-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/fonts/Linearicons-Free.woff?w118d	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/fonts/Linearicons-Free54e9.woff	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/style.css?ver=5.8.2)
14:55:18	55620/55620	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d944-56861aec7cf40-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/fonts/Linearicons-Free.ttf?w118d	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/fonts/Linearicons-Free54e9.ttf	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/style.css?ver=5.8.2)
14:55:18	205847/205847	---M-Z	200	added ('OK')	image/svg+xml	etag:%2232417-56861aeb88d00-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/fonts/Linearicons-Free.svg?w118d	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/fonts/Linearicons-Free54e9.svg	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/linear-icons/style.css?ver=5.8.2)
14:55:19	53572/53572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-56861aed71180-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/fonts/Simple-Line-Icons.eot?v=2.4.0	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/fonts/Simple-Line-Iconsb26c.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/simple-line-icons.css?ver=5.8.2)
14:55:19	53368/53368	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d078-56861aed71180-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/fonts/Simple-Line-Icons.ttf?v=2.4.0	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/fonts/Simple-Line-Iconsb26c.ttf	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/simple-line-icons.css?ver=5.8.2)
14:55:20	26384/26384	---M-Z	200	added ('OK')	application/font-woff2	etag:%226710-56861aee653c0-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/fonts/Simple-Line-Icons.woff2?v=2.4.0	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff2	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/simple-line-icons.css?ver=5.8.2)
14:55:20	53444/53444	---M-Z	200	added ('OK')	application/font-woff	etag:%22d0c4-56861aee653c0-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/fonts/Simple-Line-Icons.woff?v=2.4.0	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/simple-line-icons.css?ver=5.8.2)
14:55:20	197492/197492	---MCZ	200	added ('OK')	image/svg+xml	etag:%2230374-56861aee653c0-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/fonts/Simple-Line-Icons.svg?v=2.4.0	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/fonts/Simple-Line-Iconsb26c.svg	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/simple-line-icons/simple-line-icons.css?ver=5.8.2)
14:55:21	40522/40522	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-56861ae6c41c0-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/fonts/dripicons-v2.eot	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/fonts/dripicons-v2.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/dripicons.css?ver=5.8.2)
14:55:21	40522/40522	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-56861ae6c41c0-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/fonts/dripicons-v2.eot?	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/fonts/dripicons-v2d41d.eot	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/dripicons.css?ver=5.8.2)
14:55:21	26004/26004	---M-Z	200	added ('OK')	application/font-woff	etag:%226594-56861ae8ac640-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/fonts/dripicons-v2.woff	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/fonts/dripicons-v2.woff	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/dripicons.css?ver=5.8.2)
14:55:21	40348/40348	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%229d9c-56861ae7b8400-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/fonts/dripicons-v2.ttf	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/fonts/dripicons-v2.ttf	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/dripicons.css?ver=5.8.2)
14:55:23	99368/99368	---M-Z	200	added ('OK')	image/svg+xml	etag:%2218428-56861ae7b8400-gzip%22	https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/fonts/dripicons-v2.svg	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/fonts/dripicons-v2.svg	(from https://wanderers.qodeinteractive.com/wp-content/themes/wanderers/assets/css/dripicons/dripicons.css?ver=5.8.2)
14:55:23	4598/4598	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211f6-5686120811480-gzip%22	https://wanderers.qodeinteractive.com/wp-includes/js/mediaelement/mejs-controls.svg	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-includes/js/mediaelement/mejs-controls.svg	(from https://wanderers.qodeinteractive.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.16)
14:55:23	302/302	---M--	200	added ('OK')	image/png	etag:%2212e-5d45a856dff8c%22	https://wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
14:55:24	323/323	---M--	200	added ('OK')	image/png	etag:%22143-5d45a856e0374%22	https://wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/info.png	(from https://wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
14:55:24	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-5d45a856e0374%22	https://wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
14:55:24	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-5d45a856dff8c%22	https://wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
14:55:25	712/712	---M--	200	added ('OK')	image/png	etag:%222c8-5d45a8568cf6f%22	https://wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
14:55:25	841/841	---M--	200	added ('OK')	image/png	etag:%22349-5d45a8568cf6f%22	https://wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/dhia/wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://wanderers.qodeinteractive.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
